k    none    reg    psf1      psf5      psf25
804  2.6863206453e+05   1.0613873301e+00   1.0003210743e+00   1.0012765134e+00    1.0000647325e+00
805  2.6847342766e+05   1.0606187870e+00   1.0002982414e+00   1.0012412759e+00    1.0000627458e+00
806  2.6824722703e+05   1.0603326270e+00   1.0002632499e+00   1.0011996967e+00    1.0000589453e+00
807  2.6783248153e+05   1.0600748363e+00   1.0002540539e+00   1.0011513994e+00    1.0000497427e+00
808  2.6751128473e+05   1.0597141182e+00   1.0002321612e+00   1.0011464206e+00    1.0000424790e+00
809  2.6712043833e+05   1.0592813071e+00   1.0002237817e+00   1.0011119265e+00    1.0000348716e+00
810  2.6637699246e+05   1.0591242348e+00   1.0002191305e+00   1.0010899605e+00    1.0000308618e+00
811  2.6606521137e+05   1.0585583265e+00   1.0001939223e+00   1.0010446460e+00    1.0000269287e+00
812  2.6549819714e+05   1.0584930372e+00   1.0001795518e+00   1.0009909860e+00    1.0000226556e+00
813  2.6547030985e+05   1.0582927210e+00   1.0001692168e+00   1.0009781892e+00    1.0000156082e+00
814  2.6508370063e+05   1.0581369025e+00   1.0001504456e+00   1.0009666258e+00    1.0000139056e+00
815  2.6499427326e+05   1.0578889669e+00   1.0001411022e+00   1.0009461604e+00    1.0000039954e+00
816  2.6479842584e+05   1.0577469505e+00   1.0001184803e+00   1.0009082569e+00    9.9998889472e-01
817  2.6465369253e+05   1.0573138722e+00   1.0001109944e+00   1.0008969015e+00    9.9997357365e-01
818  2.6376322506e+05   1.0571850523e+00   1.0001044335e+00   1.0008802212e+00    9.9997060554e-01
819  2.6361636330e+05   1.0570934139e+00   1.0000832199e+00   1.0008491423e+00    9.9995620795e-01
820  2.6340082053e+05   1.0562944781e+00   1.0000531201e+00   1.0008399535e+00    9.9994381686e-01
821  2.6282993719e+05   1.0559877073e+00   1.0000439249e+00   1.0008129666e+00    9.9993488097e-01
822  2.6238456865e+05   1.0554663911e+00   1.0000306867e+00   1.0008011227e+00    9.9992852026e-01
823  2.6210372567e+05   1.0551928695e+00   1.0000037233e+00   1.0007986940e+00    9.9992401822e-01
824  2.6149952395e+05   1.0550907101e+00   9.9996907582e-01   1.0007802629e+00    9.9992093273e-01
825  2.6132927609e+05   1.0545995003e+00   9.9995344416e-01   1.0007678829e+00    9.9990702828e-01
826  2.6102764185e+05   1.0544651171e+00   9.9994130083e-01   1.0007370712e+00    9.9990177750e-01
827  2.6080492788e+05   1.0543262771e+00   9.9991999350e-01   1.0007234675e+00    9.9989195478e-01
828  2.6059127087e+05   1.0538335240e+00   9.9991021615e-01   1.0007180136e+00    9.9988902282e-01
829  2.6018756904e+05   1.0536618334e+00   9.9988959199e-01   1.0007076484e+00    9.9988585991e-01
830  2.6002527470e+05   1.0534591820e+00   9.9987321261e-01   1.0006993108e+00    9.9988449462e-01
831  2.5976962156e+05   1.0532376400e+00   9.9985206330e-01   1.0006702024e+00    9.9987385001e-01
832  2.5934536680e+05   1.0527212223e+00   9.9982567361e-01   1.0006346552e+00    9.9986786612e-01
833  2.5897159855e+05   1.0525797735e+00   9.9981169171e-01   1.0006052902e+00    9.9986030069e-01
834  2.5827742265e+05   1.0524072048e+00   9.9979301105e-01   1.0005783726e+00    9.9983025891e-01
835  2.5781396305e+05   1.0521951306e+00   9.9978430424e-01   1.0005369639e+00    9.9982400337e-01
836  2.5769149669e+05   1.0517958943e+00   9.9975318524e-01   1.0005225751e+00    9.9982142557e-01
837  2.5734491954e+05   1.0516260514e+00   9.9968092233e-01   1.0005139659e+00    9.9981382147e-01
838  2.5701471455e+05   1.0512051453e+00   9.9963775382e-01   1.0004980887e+00    9.9979778087e-01
839  2.5618216924e+05   1.0508665412e+00   9.9960789026e-01   1.0004942333e+00    9.9978978505e-01
840  2.5578229554e+05   1.0508286452e+00   9.9959705688e-01   1.0004815753e+00    9.9978744455e-01
841  2.5458209651e+05   1.0504241744e+00   9.9957150981e-01   1.0004519195e+00    9.9978092541e-01
842  2.5424893246e+05   1.0502671736e+00   9.9951903202e-01   1.0004273195e+00    9.9976891694e-01
843  2.5351221267e+05   1.0496074501e+00   9.9950221108e-01   1.0004173231e+00    9.9976767698e-01
844  2.5313392314e+05   1.0494399445e+00   9.9947867784e-01   1.0003986123e+00    9.9975742641e-01
845  2.5296103137e+05   1.0491455852e+00   9.9944028578e-01   1.0003787445e+00    9.9974897681e-01
846  2.5261068823e+05   1.0488360972e+00   9.9938001568e-01   1.0003627685e+00    9.9974561086e-01
847  2.5238251740e+05   1.0487593285e+00   9.9937753740e-01   1.0003424038e+00    9.9973751941e-01
848  2.5199949794e+05   1.0485497361e+00   9.9933507662e-01   1.0003192466e+00    9.9973052027e-01
849  2.5145068844e+05   1.0483915053e+00   9.9933280907e-01   1.0003128983e+00    9.9972070352e-01
850  2.5102639091e+05   1.0477319288e+00   9.9924625144e-01   1.0003061587e+00    9.9971298257e-01
851  2.4969236168e+05   1.0474847677e+00   9.9922926663e-01   1.0002772844e+00    9.9970822860e-01
852  2.4923237097e+05   1.0474175221e+00   9.9913287598e-01   1.0002728743e+00    9.9969746179e-01
853  2.4870942314e+05   1.0472383603e+00   9.9912657017e-01   1.0002594517e+00    9.9968619532e-01
854  2.4773646713e+05   1.0471177221e+00   9.9909849985e-01   1.0002530922e+00    9.9968383663e-01
855  2.4722335179e+05   1.0468073714e+00   9.9903421828e-01   1.0002401265e+00    9.9968252013e-01
856  2.4702545589e+05   1.0464919562e+00   9.9893953354e-01   1.0002309504e+00    9.9966254643e-01
857  2.4640715045e+05   1.0462372526e+00   9.9891450446e-01   1.0002175285e+00    9.9966122855e-01
858  2.4602839661e+05   1.0461346003e+00   9.9883869644e-01   1.0001961118e+00    9.9965346111e-01
859  2.4521070131e+05   1.0460097061e+00   9.9880270057e-01   1.0001848961e+00    9.9965037047e-01
860  2.4499748980e+05   1.0458827750e+00   9.9876608765e-01   1.0001632132e+00    9.9962390011e-01
861  2.4476177462e+05   1.0457243163e+00   9.9872174716e-01   1.0001591819e+00    9.9961871998e-01
862  2.4392556436e+05   1.0455829642e+00   9.9871638597e-01   1.0001498168e+00    9.9961101925e-01
863  2.4383639805e+05   1.0451432929e+00   9.9870075781e-01   1.0001364055e+00    9.9959986816e-01
864  2.4360965045e+05   1.0449147645e+00   9.9864243227e-01   1.0001354137e+00    9.9958979158e-01
865  2.4262638408e+05   1.0447602265e+00   9.9849870272e-01   1.0001239269e+00    9.9958558584e-01
866  2.4248327549e+05   1.0446701984e+00   9.9847810081e-01   1.0001218010e+00    9.9958176894e-01
867  2.4220456054e+05   1.0445487581e+00   9.9844136781e-01   1.0001126376e+00    9.9957607021e-01
868  2.4188512647e+05   1.0444652490e+00   9.9842768437e-01   1.0001013513e+00    9.9955563278e-01
869  2.4164439860e+05   1.0441645151e+00   9.9840352177e-01   1.0000641781e+00    9.9955073757e-01
870  2.4106952601e+05   1.0438468692e+00   9.9834998711e-01   1.0000456903e+00    9.9953438966e-01
871  2.4089673203e+05   1.0436468989e+00   9.9830253617e-01   1.0000324661e+00    9.9952685367e-01
872  2.4053075429e+05   1.0434950462e+00   9.9820032105e-01   1.0000231719e+00    9.9951797378e-01
873  2.3999310128e+05   1.0433733368e+00   9.9814135205e-01   1.0000128352e+00    9.9950760829e-01
874  2.3957485981e+05   1.0428601898e+00   9.9809584681e-01   1.0000020782e+00    9.9949841988e-01
875  2.3939000415e+05   1.0424843752e+00   9.9804154297e-01   9.9997118271e-01    9.9948696706e-01
876  2.3870205210e+05   1.0422969954e+00   9.9796866966e-01   9.9995954960e-01    9.9947814026e-01
877  2.3867171475e+05   1.0420501456e+00   9.9792047176e-01   9.9994964504e-01    9.9947306122e-01
878  2.3843649469e+05   1.0419993882e+00   9.9787634897e-01   9.9993150905e-01    9.9945914622e-01
879  2.3822149493e+05   1.0417920016e+00   9.9780119794e-01   9.9991903920e-01    9.9945199917e-01
880  2.3779927473e+05   1.0415266712e+00   9.9777771632e-01   9.9990237439e-01    9.9944312645e-01
881  2.3757168099e+05   1.0414599344e+00   9.9773190472e-01   9.9989074594e-01    9.9942229349e-01
882  2.3739108257e+05   1.0410135884e+00   9.9765506084e-01   9.9987727364e-01    9.9941709865e-01
883  2.3698732627e+05   1.0408835178e+00   9.9762504058e-01   9.9986389974e-01    9.9940766721e-01
884  2.3667463213e+05   1.0406560190e+00   9.9759210119e-01   9.9984853586e-01    9.9938286673e-01
885  2.3639616434e+05   1.0405532446e+00   9.9753524926e-01   9.9981318192e-01    9.9936949590e-01
886  2.3583385400e+05   1.0403997337e+00   9.9743972694e-01   9.9979815774e-01    9.9932745179e-01
887  2.3563959949e+05   1.0402891672e+00   9.9739611063e-01   9.9978546198e-01    9.9931989358e-01
888  2.3550420669e+05   1.0400162870e+00   9.9737136860e-01   9.9976191340e-01    9.9929254622e-01
889  2.3544355262e+05   1.0396598774e+00   9.9727982372e-01   9.9972586077e-01    9.9928177077e-01
890  2.3516098800e+05   1.0394334639e+00   9.9726730204e-01   9.9970854391e-01    9.9927034843e-01
891  2.3457332515e+05   1.0392382353e+00   9.9724388230e-01   9.9968559703e-01    9.9926350892e-01
892  2.3452385466e+05   1.0390547748e+00   9.9706672765e-01   9.9965500544e-01    9.9924604123e-01
893  2.3422434720e+05   1.0389510633e+00   9.9703391683e-01   9.9963382373e-01    9.9923011925e-01
894  2.3398124559e+05   1.0387735537e+00   9.9695958542e-01   9.9963071552e-01    9.9921810548e-01
895  2.3343035091e+05   1.0385579821e+00   9.9693249295e-01   9.9960635718e-01    9.9920108284e-01
896  2.3274791502e+05   1.0383759775e+00   9.9690886241e-01   9.9958840687e-01    9.9917335582e-01
897  2.3261077709e+05   1.0382016243e+00   9.9689561905e-01   9.9955993149e-01    9.9916439401e-01
898  2.3175246040e+05   1.0381252397e+00   9.9680523755e-01   9.9953234556e-01    9.9914868933e-01
899  2.3125783587e+05   1.0375456995e+00   9.9663613957e-01   9.9949754867e-01    9.9914284186e-01
900  2.3086974043e+05   1.0375077725e+00   9.9662427615e-01   9.9946970416e-01    9.9912838559e-01
901  2.3021254679e+05   1.0374589562e+00   9.9657444812e-01   9.9945774710e-01    9.9911955226e-01
902  2.3001979599e+05   1.0373463933e+00   9.9649416484e-01   9.9944801059e-01    9.9909180794e-01
903  2.2938104029e+05   1.0371058337e+00   9.9643617574e-01   9.9941471552e-01    9.9908056786e-01
904  2.2914403694e+05   1.0370061110e+00   9.9631431451e-01   9.9937653344e-01    9.9905978549e-01
905  2.2856874546e+05   1.0367825755e+00   9.9628604420e-01   9.9935985828e-01    9.9904663124e-01
906  2.2827138139e+05   1.0366854910e+00   9.9627091031e-01   9.9933241152e-01    9.9901442263e-01
907  2.2805385235e+05   1.0364392744e+00   9.9617061294e-01   9.9932742313e-01    9.9899583215e-01
908  2.2742300708e+05   1.0361768510e+00   9.9608203045e-01   9.9927818531e-01    9.9895359567e-01
909  2.2730164467e+05   1.0360630716e+00   9.9600257711e-01   9.9924386678e-01    9.9894835411e-01
910  2.2667663207e+05   1.0358280567e+00   9.9589416586e-01   9.9922742603e-01    9.9892183708e-01
911  2.2632561432e+05   1.0357042075e+00   9.9569965588e-01   9.9918830908e-01    9.9889136557e-01
912  2.2615910637e+05   1.0355683429e+00   9.9561690740e-01   9.9915579454e-01    9.9888356347e-01
913  2.2580426312e+05   1.0354081672e+00   9.9554788640e-01   9.9911847172e-01    9.9885427477e-01
914  2.2549317393e+05   1.0350947982e+00   9.9552308034e-01   9.9905729298e-01    9.9884471110e-01
915  2.2500810563e+05   1.0350239520e+00   9.9541362239e-01   9.9899123282e-01    9.9880774348e-01
916  2.2458608554e+05   1.0347056138e+00   9.9533319727e-01   9.9896213895e-01    9.9880177081e-01
917  2.2444693177e+05   1.0346240880e+00   9.9521315749e-01   9.9895341560e-01    9.9877889182e-01
918  2.2423458636e+05   1.0342579697e+00   9.9506787095e-01   9.9895077764e-01    9.9877514649e-01
919  2.2405955630e+05   1.0340422583e+00   9.9493179918e-01   9.9891921752e-01    9.9873677536e-01
920  2.2355548577e+05   1.0338185055e+00   9.9483988650e-01   9.9885486644e-01    9.9872133237e-01
921  2.2295441450e+05   1.0336708653e+00   9.9462379558e-01   9.9883106836e-01    9.9870454878e-01
922  2.2284841118e+05   1.0334398917e+00   9.9449878625e-01   9.9880277816e-01    9.9866126427e-01
923  2.2268735606e+05   1.0333792199e+00   9.9440954338e-01   9.9874011255e-01    9.9865975114e-01
924  2.2212510291e+05   1.0332711111e+00   9.9438212841e-01   9.9868898432e-01    9.9864539173e-01
925  2.2170751608e+05   1.0331633874e+00   9.9428353916e-01   9.9866034583e-01    9.9863392677e-01
926  2.2143792775e+05   1.0330723143e+00   9.9422923553e-01   9.9864518733e-01    9.9861894363e-01
927  2.2124616197e+05   1.0326621442e+00   9.9416703865e-01   9.9854963871e-01    9.9858535919e-01
928  2.2106199299e+05   1.0325047508e+00   9.9403663975e-01   9.9850826922e-01    9.9852473720e-01
929  2.2097242733e+05   1.0324132910e+00   9.9382956304e-01   9.9845717638e-01    9.9852271668e-01
930  2.2083885836e+05   1.0323044980e+00   9.9378264716e-01   9.9844509739e-01    9.9850941655e-01
931  2.2046572681e+05   1.0322347271e+00   9.9363452198e-01   9.9841742439e-01    9.9850561085e-01
932  2.1962145511e+05   1.0320049769e+00   9.9355512143e-01   9.9840691344e-01    9.9847387067e-01
933  2.1889738432e+05   1.0318338287e+00   9.9348490204e-01   9.9839411125e-01    9.9845720619e-01
934  2.1850195738e+05   1.0317528831e+00   9.9344570227e-01   9.9837672280e-01    9.9845606621e-01
935  2.1810749205e+05   1.0315808909e+00   9.9332480840e-01   9.9837016116e-01    9.9843563819e-01
936  2.1772147166e+05   1.0314837278e+00   9.9328635187e-01   9.9831660069e-01    9.9841784715e-01
937  2.1752248494e+05   1.0314217849e+00   9.9319774108e-01   9.9830742297e-01    9.9835212815e-01
938  2.1710330062e+05   1.0311151134e+00   9.9314773561e-01   9.9827500671e-01    9.9834175018e-01
939  2.1699383352e+05   1.0309907430e+00   9.9298904634e-01   9.9822224087e-01    9.9832860634e-01
940  2.1679561937e+05   1.0309438496e+00   9.9281068182e-01   9.9812961163e-01    9.9830485503e-01
941  2.1656046466e+05   1.0308402667e+00   9.9274035659e-01   9.9804428608e-01    9.9824948248e-01
942  2.1630907263e+05   1.0303849421e+00   9.9266332492e-01   9.9800221256e-01    9.9822783261e-01
943  2.1612902728e+05   1.0302520168e+00   9.9259691126e-01   9.9795840990e-01    9.9822485534e-01
944  2.1561862546e+05   1.0300888084e+00   9.9246103820e-01   9.9795255330e-01    9.9820907282e-01
945  2.1537727916e+05   1.0297636407e+00   9.9238538985e-01   9.9794730577e-01    9.9818148903e-01
946  2.1523237326e+05   1.0297429139e+00   9.9235916580e-01   9.9791526037e-01    9.9814871783e-01
947  2.1486406900e+05   1.0295638875e+00   9.9221618932e-01   9.9790345536e-01    9.9812638920e-01
948  2.1454138939e+05   1.0293867698e+00   9.9204358511e-01   9.9787141774e-01    9.9810707922e-01
949  2.1420417446e+05   1.0292985353e+00   9.9194189300e-01   9.9780386186e-01    9.9809833257e-01
950  2.1407346691e+05   1.0291465788e+00   9.9186469883e-01   9.9774168396e-01    9.9808162859e-01
951  2.1372979318e+05   1.0290261991e+00   9.9172840172e-01   9.9770028515e-01    9.9805847224e-01
952  2.1366287823e+05   1.0289376274e+00   9.9170047677e-01   9.9764257704e-01    9.9804690796e-01
953  2.1302632829e+05   1.0287372194e+00   9.9164705626e-01   9.9761737154e-01    9.9801643236e-01
954  2.1262347788e+05   1.0286840199e+00   9.9147867635e-01   9.9757280090e-01    9.9798944728e-01
955  2.1231313289e+05   1.0285024495e+00   9.9129509707e-01   9.9752130253e-01    9.9798658433e-01
956  2.1217624877e+05   1.0283968796e+00   9.9118589852e-01   9.9746660487e-01    9.9796084420e-01
957  2.1178766479e+05   1.0281202680e+00   9.9110186259e-01   9.9742455565e-01    9.9794163923e-01
958  2.1109030639e+05   1.0278717141e+00   9.9091158699e-01   9.9741984198e-01    9.9792120011e-01
959  2.1097575199e+05   1.0277848812e+00   9.9082639861e-01   9.9734961146e-01    9.9790549465e-01
960  2.1059145899e+05   1.0277154205e+00   9.9078404523e-01   9.9727529523e-01    9.9786684549e-01
961  2.0947556891e+05   1.0274884485e+00   9.9057228976e-01   9.9722182769e-01    9.9781526896e-01
962  2.0921456938e+05   1.0272952086e+00   9.9029695252e-01   9.9721729605e-01    9.9780563303e-01
963  2.0895986218e+05   1.0270288031e+00   9.9026017397e-01   9.9718232763e-01    9.9778440013e-01
964  2.0847637056e+05   1.0267548353e+00   9.9007830634e-01   9.9713872582e-01    9.9774564460e-01
965  2.0828143877e+05   1.0266371049e+00   9.8997436960e-01   9.9710149590e-01    9.9770978420e-01
966  2.0802926092e+05   1.0266266204e+00   9.8978640860e-01   9.9704862045e-01    9.9769245606e-01
967  2.0794614988e+05   1.0265164513e+00   9.8975071348e-01   9.9690737767e-01    9.9766850724e-01
968  2.0742995468e+05   1.0263155192e+00   9.8951033098e-01   9.9687358965e-01    9.9764919278e-01
969  2.0695383751e+05   1.0261502721e+00   9.8931396456e-01   9.9684195495e-01    9.9761827926e-01
970  2.0668708463e+05   1.0260902703e+00   9.8928286308e-01   9.9680923509e-01    9.9759288690e-01
971  2.0608564849e+05   1.0256698212e+00   9.8922433608e-01   9.9673403118e-01    9.9755338652e-01
972  2.0544116084e+05   1.0254548082e+00   9.8909736903e-01   9.9668414548e-01    9.9753457605e-01
973  2.0506229842e+05   1.0254282441e+00   9.8902572952e-01   9.9665192478e-01    9.9752522480e-01
974  2.0478104171e+05   1.0251070972e+00   9.8893020343e-01   9.9663470349e-01    9.9749762123e-01
975  2.0446202480e+05   1.0250358812e+00   9.8830122734e-01   9.9655152139e-01    9.9749110193e-01
976  2.0410628553e+05   1.0250271314e+00   9.8811393129e-01   9.9654063338e-01    9.9742945473e-01
977  2.0338229751e+05   1.0249091031e+00   9.8788618551e-01   9.9645439789e-01    9.9739050027e-01
978  2.0298131268e+05   1.0247585788e+00   9.8763709497e-01   9.9644871599e-01    9.9737522243e-01
979  2.0232962586e+05   1.0246190535e+00   9.8748822437e-01   9.9638187099e-01    9.9734830460e-01
980  2.0201788687e+05   1.0244410514e+00   9.8736158375e-01   9.9629347631e-01    9.9732393467e-01
981  2.0153711989e+05   1.0243943173e+00   9.8729350211e-01   9.9616028029e-01    9.9730141719e-01
982  2.0118142091e+05   1.0243147125e+00   9.8727086045e-01   9.9607291535e-01    9.9728091766e-01
983  2.0115490882e+05   1.0241685656e+00   9.8716600257e-01   9.9593067875e-01    9.9723536187e-01
984  2.0093573410e+05   1.0238550995e+00   9.8704567464e-01   9.9590645811e-01    9.9720780305e-01
985  2.0027757589e+05   1.0237002853e+00   9.8696608458e-01   9.9584293957e-01    9.9715623548e-01
986  2.0011417844e+05   1.0236451440e+00   9.8689661872e-01   9.9576637028e-01    9.9714049558e-01
987  2.0009138010e+05   1.0235370209e+00   9.8669060075e-01   9.9576438376e-01    9.9710367038e-01
988  1.9965756576e+05   1.0233842570e+00   9.8659206142e-01   9.9568323488e-01    9.9704871182e-01
989  1.9916601317e+05   1.0232487687e+00   9.8652059092e-01   9.9561030691e-01    9.9704245850e-01
990  1.9901839833e+05   1.0231639780e+00   9.8622023470e-01   9.9558407536e-01    9.9699368330e-01
991  1.9877625315e+05   1.0230082893e+00   9.8608962873e-01   9.9556251314e-01    9.9696377182e-01
992  1.9870783031e+05   1.0228977385e+00   9.8597985393e-01   9.9547722886e-01    9.9691763673e-01
993  1.9853631538e+05   1.0227381743e+00   9.8576775266e-01   9.9540475143e-01    9.9690215260e-01
994  1.9780394890e+05   1.0225325714e+00   9.8568126547e-01   9.9537603583e-01    9.9688391847e-01
995  1.9713043058e+05   1.0224056357e+00   9.8533996414e-01   9.9529900311e-01    9.9685970469e-01
996  1.9696178545e+05   1.0222233549e+00   9.8524245567e-01   9.9526004207e-01    9.9682090102e-01
997  1.9673825585e+05   1.0221561681e+00   9.8517323478e-01   9.9520763054e-01    9.9677533528e-01
998  1.9635527878e+05   1.0221100523e+00   9.8500856314e-01   9.9517028152e-01    9.9677243886e-01
999  1.9595826121e+05   1.0219330692e+00   9.8480734590e-01   9.9507128134e-01    9.9673636581e-01
1000  1.9563617618e+05   1.0219026207e+00   9.8476830011e-01   9.9505797800e-01    9.9671034527e-01
1001  1.9516517291e+05   1.0218389459e+00   9.8468753832e-01   9.9488050041e-01    9.9668910378e-01
1002  1.9499074765e+05   1.0216971947e+00   9.8441182987e-01   9.9464528899e-01    9.9666080962e-01
1003  1.9445509352e+05   1.0216614586e+00   9.8436695057e-01   9.9460978754e-01    9.9662661679e-01
1004  1.9409962445e+05   1.0215287617e+00   9.8408884301e-01   9.9452411539e-01    9.9659117967e-01
1005  1.9401960446e+05   1.0215179057e+00   9.8393548351e-01   9.9434477316e-01    9.9654015507e-01
1006  1.9329892955e+05   1.0215029898e+00   9.8368612944e-01   9.9432090939e-01    9.9652779372e-01
1007  1.9293835867e+05   1.0212991973e+00   9.8367159227e-01   9.9423542357e-01    9.9646695350e-01
1008  1.9284453314e+05   1.0212424009e+00   9.8363962227e-01   9.9422351019e-01    9.9644296124e-01
1009  1.9268837403e+05   1.0210783010e+00   9.8303179431e-01   9.9410106879e-01    9.9639511198e-01
1010  1.9232255380e+05   1.0209475145e+00   9.8296636422e-01   9.9405703358e-01    9.9638899153e-01
1011  1.9214414555e+05   1.0209414931e+00   9.8286036376e-01   9.9399475966e-01    9.9637588388e-01
1012  1.9187528575e+05   1.0208212364e+00   9.8244854834e-01   9.9392152360e-01    9.9630966938e-01
1013  1.9151276653e+05   1.0207710401e+00   9.8234049970e-01   9.9378457951e-01    9.9629557433e-01
1014  1.9061701776e+05   1.0206228626e+00   9.8215462583e-01   9.9374602668e-01    9.9624118289e-01
1015  1.9015954811e+05   1.0204663357e+00   9.8170843963e-01   9.9364505581e-01    9.9621064223e-01
1016  1.8972948352e+05   1.0203548818e+00   9.8167183428e-01   9.9359486776e-01    9.9619705670e-01
1017  1.8928893848e+05   1.0203188288e+00   9.8158995529e-01   9.9356429496e-01    9.9612423269e-01
1018  1.8821242266e+05   1.0202416983e+00   9.8143191823e-01   9.9345954895e-01    9.9609207009e-01
1019  1.8784970077e+05   1.0200976746e+00   9.8136739334e-01   9.9341620134e-01    9.9606375828e-01
1020  1.8734175204e+05   1.0200493044e+00   9.8099960309e-01   9.9328132051e-01    9.9602832763e-01
1021  1.8713523591e+05   1.0199836187e+00   9.8079991255e-01   9.9323131091e-01    9.9599992865e-01
1022  1.8698334890e+05   1.0199593289e+00   9.8067989349e-01   9.9318924536e-01    9.9598156838e-01
1023  1.8622060613e+05   1.0197293484e+00   9.8051043972e-01   9.9306660926e-01    9.9593412044e-01
1024  1.8581520673e+05   1.0196091897e+00   9.8039012951e-01   9.9304876902e-01    9.9589054979e-01
1025  1.8499629797e+05   1.0195606286e+00   9.8017846918e-01   9.9302569476e-01    9.9586259442e-01
1026  1.8482937913e+05   1.0193611317e+00   9.8013146841e-01   9.9286784148e-01    9.9582279260e-01
1027  1.8471069612e+05   1.0193549060e+00   9.7985303653e-01   9.9279849033e-01    9.9574474722e-01
1028  1.8439296010e+05   1.0192543486e+00   9.7978046578e-01   9.9273421763e-01    9.9569918949e-01
1029  1.8393926771e+05   1.0192053551e+00   9.7957569019e-01   9.9261407116e-01    9.9568842268e-01
1030  1.8377224112e+05   1.0191581894e+00   9.7934922898e-01   9.9251851373e-01    9.9566977499e-01
1031  1.8317962083e+05   1.0190908575e+00   9.7902774626e-01   9.9245522746e-01    9.9562416879e-01
1032  1.8281529162e+05   1.0189661042e+00   9.7892775435e-01   9.9227170074e-01    9.9560572012e-01
1033  1.8244767175e+05   1.0187403209e+00   9.7875130187e-01   9.9199199082e-01    9.9559334825e-01
1034  1.8205097086e+05   1.0186432749e+00   9.7820206050e-01   9.9197227722e-01    9.9557103844e-01
1035  1.8146500304e+05   1.0186133650e+00   9.7803724593e-01   9.9187457879e-01    9.9554497871e-01
1036  1.8128052826e+05   1.0185495904e+00   9.7719107895e-01   9.9186209142e-01    9.9550958747e-01
1037  1.8074883964e+05   1.0184159604e+00   9.7690261070e-01   9.9178258537e-01    9.9546175542e-01
1038  1.7940383960e+05   1.0183562343e+00   9.7655671826e-01   9.9176226379e-01    9.9535026098e-01
1039  1.7916640361e+05   1.0182849410e+00   9.7649330168e-01   9.9166776020e-01    9.9531050033e-01
1040  1.7881690683e+05   1.0182549798e+00   9.7633517782e-01   9.9158630602e-01    9.9527782125e-01
1041  1.7834325431e+05   1.0181209659e+00   9.7611936781e-01   9.9148012549e-01    9.9527168388e-01
1042  1.7779753418e+05   1.0180292413e+00   9.7609348630e-01   9.9132837394e-01    9.9525172598e-01
1043  1.7772908035e+05   1.0179980088e+00   9.7603613134e-01   9.9116622454e-01    9.9522861762e-01
1044  1.7722900562e+05   1.0178942820e+00   9.7581043627e-01   9.9110059054e-01    9.9517991736e-01
1045  1.7612735284e+05   1.0178384287e+00   9.7574375232e-01   9.9105513450e-01    9.9516651021e-01
1046  1.7588239300e+05   1.0177397501e+00   9.7554373715e-01   9.9091330091e-01    9.9510502478e-01
1047  1.7577525089e+05   1.0175841685e+00   9.7539654755e-01   9.9081902146e-01    9.9506075461e-01
1048  1.7546249752e+05   1.0175137792e+00   9.7530663035e-01   9.9067208854e-01    9.9502374658e-01
1049  1.7523422870e+05   1.0174538721e+00   9.7517768089e-01   9.9055479527e-01    9.9497181804e-01
1050  1.7460616257e+05   1.0173721649e+00   9.7507249748e-01   9.9053587026e-01    9.9491955469e-01
1051  1.7383408492e+05   1.0172712167e+00   9.7453980189e-01   9.9035941261e-01    9.9490644394e-01
1052  1.7352680865e+05   1.0171945607e+00   9.7436801976e-01   9.9025575612e-01    9.9482823906e-01
1053  1.7245490489e+05   1.0171256201e+00   9.7416333584e-01   9.9016900948e-01    9.9481619085e-01
1054  1.7213315247e+05   1.0170768061e+00   9.7379597278e-01   9.8993636372e-01    9.9479010343e-01
1055  1.7159394850e+05   1.0169879923e+00   9.7325272095e-01   9.8986999512e-01    9.9476297249e-01
1056  1.7132521718e+05   1.0168867352e+00   9.7302883650e-01   9.8977891019e-01    9.9473827185e-01
1057  1.7117711975e+05   1.0167881777e+00   9.7264871186e-01   9.8968275409e-01    9.9469176527e-01
1058  1.7014826383e+05   1.0166268700e+00   9.7187544955e-01   9.8961329331e-01    9.9461716941e-01
1059  1.6995299637e+05   1.0165665557e+00   9.7133130792e-01   9.8956968617e-01    9.9454074219e-01
1060  1.6888885327e+05   1.0164555894e+00   9.7115111035e-01   9.8951406652e-01    9.9449839241e-01
1061  1.6842306108e+05   1.0163804288e+00   9.7098442940e-01   9.8941786315e-01    9.9446863743e-01
1062  1.6796801167e+05   1.0162491100e+00   9.7050179942e-01   9.8938958833e-01    9.9444078171e-01
1063  1.6708026622e+05   1.0161352976e+00   9.7045629058e-01   9.8914466242e-01    9.9434507603e-01
1064  1.6630979008e+05   1.0160850586e+00   9.7027379518e-01   9.8907528573e-01    9.9429232269e-01
1065  1.6608492547e+05   1.0158763657e+00   9.7010893836e-01   9.8905644397e-01    9.9415911668e-01
1066  1.6445120839e+05   1.0158541945e+00   9.7002733254e-01   9.8900751243e-01    9.9414643974e-01
1067  1.6398527941e+05   1.0158413057e+00   9.6948852527e-01   9.8862559949e-01    9.9404084384e-01
1068  1.6327745945e+05   1.0157152570e+00   9.6938868392e-01   9.8843521504e-01    9.9401598905e-01
1069  1.6309774293e+05   1.0156280334e+00   9.6899247348e-01   9.8837960979e-01    9.9389494647e-01
1070  1.6268878558e+05   1.0154842563e+00   9.6877344091e-01   9.8827032302e-01    9.9384292776e-01
