k    none    reg    psf1      psf5      psf25
3955  9.8677036114e-01   1.0000000000e+00   9.9933089428e-01   9.9959183531e-01    9.9996299614e-01
3960  9.8492252408e-01   1.0000000000e+00   9.9932232941e-01   9.9958515783e-01    9.9996183991e-01
3965  9.8376746355e-01   1.0000000000e+00   9.9931501527e-01   9.9957854821e-01    9.9996052514e-01
3970  9.8190266323e-01   1.0000000000e+00   9.9930380771e-01   9.9957254755e-01    9.9995941938e-01
3975  9.8021228612e-01   1.0000000000e+00   9.9929534452e-01   9.9956680301e-01    9.9995794924e-01
3980  9.7886629869e-01   1.0000000000e+00   9.9928551145e-01   9.9955968006e-01    9.9995673938e-01
3985  9.7774936821e-01   1.0000000000e+00   9.9927782551e-01   9.9955284799e-01    9.9995551634e-01
3990  9.7578305134e-01   1.0000000000e+00   9.9926471798e-01   9.9954808039e-01    9.9995436359e-01
3995  9.7442455304e-01   1.0000000000e+00   9.9925738949e-01   9.9954226205e-01    9.9995308846e-01
4000  9.7285476485e-01   1.0000000000e+00   9.9924569522e-01   9.9953504945e-01    9.9995208697e-01
4005  9.7150381572e-01   1.0000000000e+00   9.9923682367e-01   9.9952931432e-01    9.9995099574e-01
4010  9.7032477582e-01   1.0000000000e+00   9.9922933784e-01   9.9952276658e-01    9.9994992160e-01
4015  9.6879605154e-01   1.0000000000e+00   9.9921930572e-01   9.9951620837e-01    9.9994836630e-01
4020  9.6730145725e-01   1.0000000000e+00   9.9920721396e-01   9.9950840958e-01    9.9994699470e-01
4025  9.6530715657e-01   1.0000000000e+00   9.9919673577e-01   9.9950360047e-01    9.9994617682e-01
4030  9.6357998893e-01   1.0000000000e+00   9.9918697661e-01   9.9949607789e-01    9.9994489249e-01
4035  9.6191485978e-01   1.0000000000e+00   9.9917493786e-01   9.9948958752e-01    9.9994344613e-01
4040  9.6038639966e-01   1.0000000000e+00   9.9916592271e-01   9.9948190638e-01    9.9994248788e-01
4045  9.5916157679e-01   1.0000000000e+00   9.9915666590e-01   9.9947417387e-01    9.9994123949e-01
4050  9.5741055779e-01   1.0000000000e+00   9.9914644612e-01   9.9946896511e-01    9.9993986494e-01
4055  9.5516453170e-01   1.0000000000e+00   9.9913625651e-01   9.9946068933e-01    9.9993859870e-01
4060  9.5400453461e-01   1.0000000000e+00   9.9912258613e-01   9.9945447220e-01    9.9993697307e-01
4065  9.5232061467e-01   1.0000000000e+00   9.9911361073e-01   9.9944743692e-01    9.9993571244e-01
4070  9.5049730001e-01   1.0000000000e+00   9.9910397655e-01   9.9944039782e-01    9.9993448022e-01
4075  9.4884366292e-01   1.0000000000e+00   9.9909393995e-01   9.9943370523e-01    9.9993329645e-01
4080  9.4718781488e-01   1.0000000000e+00   9.9908287473e-01   9.9942627007e-01    9.9993208927e-01
4085  9.4548764031e-01   1.0000000000e+00   9.9907246847e-01   9.9942050280e-01    9.9993063695e-01
4090  9.4362819712e-01   1.0000000000e+00   9.9906130793e-01   9.9941109097e-01    9.9992940495e-01
4095  9.4235894158e-01   1.0000000000e+00   9.9905186564e-01   9.9940593535e-01    9.9992816408e-01
4100  9.4044894169e-01   1.0000000000e+00   9.9903949425e-01   9.9939692049e-01    9.9992703676e-01
4105  9.3920398556e-01   1.0000000000e+00   9.9902757857e-01   9.9939001884e-01    9.9992571768e-01
4110  9.3793491980e-01   1.0000000000e+00   9.9901814598e-01   9.9938146960e-01    9.9992388462e-01
4115  9.3593051726e-01   1.0000000000e+00   9.9900538806e-01   9.9937496250e-01    9.9992269251e-01
4120  9.3475855404e-01   1.0000000000e+00   9.9899556597e-01   9.9936818589e-01    9.9992163190e-01
4125  9.3314486105e-01   1.0000000000e+00   9.9898273889e-01   9.9936014029e-01    9.9991990274e-01
4130  9.3171462301e-01   1.0000000000e+00   9.9897148083e-01   9.9935408913e-01    9.9991876417e-01
4135  9.2980826694e-01   1.0000000000e+00   9.9895953687e-01   9.9934328592e-01    9.9991717790e-01
4140  9.2859059837e-01   1.0000000000e+00   9.9894983011e-01   9.9933718483e-01    9.9991587486e-01
4145  9.2672850689e-01   1.0000000000e+00   9.9893939115e-01   9.9932881917e-01    9.9991479584e-01
4150  9.2517050642e-01   1.0000000000e+00   9.9892921232e-01   9.9932065708e-01    9.9991340622e-01
4155  9.2323599952e-01   1.0000000000e+00   9.9892077677e-01   9.9931352026e-01    9.9991186844e-01
4160  9.2199331203e-01   1.0000000000e+00   9.9890730947e-01   9.9930622400e-01    9.9991058402e-01
4165  9.2038735751e-01   1.0000000000e+00   9.9889483608e-01   9.9929882686e-01    9.9990907989e-01
4170  9.1906163637e-01   1.0000000000e+00   9.9888350576e-01   9.9928937209e-01    9.9990759976e-01
4175  9.1766258700e-01   1.0000000000e+00   9.9887353882e-01   9.9928093832e-01    9.9990638732e-01
4180  9.1592692064e-01   1.0000000000e+00   9.9885906740e-01   9.9927385009e-01    9.9990454326e-01
4185  9.1466381514e-01   1.0000000000e+00   9.9884825747e-01   9.9926664036e-01    9.9990328123e-01
4190  9.1329200549e-01   1.0000000000e+00   9.9883551964e-01   9.9925565495e-01    9.9990207493e-01
4195  9.1136419072e-01   1.0000000000e+00   9.9882556016e-01   9.9924899216e-01    9.9990069025e-01
4200  9.0999693941e-01   1.0000000000e+00   9.9881068912e-01   9.9924166072e-01    9.9989928377e-01
4205  9.0804333882e-01   1.0000000000e+00   9.9880122758e-01   9.9923198593e-01    9.9989737654e-01
4210  9.0604771761e-01   1.0000000000e+00   9.9878862822e-01   9.9922465285e-01    9.9989618332e-01
4215  9.0458316188e-01   1.0000000000e+00   9.9877714615e-01   9.9921694280e-01    9.9989454388e-01
4220  9.0297702009e-01   1.0000000000e+00   9.9876630975e-01   9.9920766242e-01    9.9989308677e-01
4225  9.0121224740e-01   1.0000000000e+00   9.9875311583e-01   9.9919977522e-01    9.9989165331e-01
4230  8.9989829850e-01   1.0000000000e+00   9.9873866693e-01   9.9919056301e-01    9.9989024997e-01
4235  8.9821651709e-01   1.0000000000e+00   9.9872580645e-01   9.9918313007e-01    9.9988853598e-01
4240  8.9672110354e-01   1.0000000000e+00   9.9871344403e-01   9.9917544006e-01    9.9988704973e-01
4245  8.9557214914e-01   1.0000000000e+00   9.9870217689e-01   9.9916733789e-01    9.9988531904e-01
4250  8.9397166658e-01   1.0000000000e+00   9.9868963783e-01   9.9915764037e-01    9.9988388398e-01
4255  8.9233914780e-01   1.0000000000e+00   9.9867179815e-01   9.9914884151e-01    9.9988250040e-01
4260  8.9100691187e-01   1.0000000000e+00   9.9866173817e-01   9.9914079822e-01    9.9988080372e-01
4265  8.8939693928e-01   1.0000000000e+00   9.9864911897e-01   9.9912955109e-01    9.9987958311e-01
4270  8.8729254257e-01   1.0000000000e+00   9.9863883455e-01   9.9912125533e-01    9.9987804291e-01
4275  8.8580930414e-01   1.0000000000e+00   9.9862527321e-01   9.9911388730e-01    9.9987644217e-01
4280  8.8429139624e-01   1.0000000000e+00   9.9860798967e-01   9.9910627359e-01    9.9987519233e-01
4285  8.8287862269e-01   1.0000000000e+00   9.9859802513e-01   9.9909824101e-01    9.9987314569e-01
4290  8.8134914267e-01   1.0000000000e+00   9.9858563049e-01   9.9908861273e-01    9.9987196074e-01
4295  8.7988575587e-01   1.0000000000e+00   9.9857190961e-01   9.9907884786e-01    9.9987034485e-01
4300  8.7809188792e-01   1.0000000000e+00   9.9855722837e-01   9.9907043446e-01    9.9986855838e-01
4305  8.7660291821e-01   1.0000000000e+00   9.9854433271e-01   9.9906114256e-01    9.9986700591e-01
4310  8.7519974029e-01   1.0000000000e+00   9.9853030747e-01   9.9905232089e-01    9.9986500267e-01
4315  8.7341134740e-01   1.0000000000e+00   9.9851740265e-01   9.9904462887e-01    9.9986353429e-01
4320  8.7203346178e-01   1.0000000000e+00   9.9850418265e-01   9.9903554919e-01    9.9986186829e-01
4325  8.7071447140e-01   1.0000000000e+00   9.9849129102e-01   9.9902463558e-01    9.9986037263e-01
4330  8.6938680086e-01   1.0000000000e+00   9.9847631599e-01   9.9901402148e-01    9.9985895146e-01
4335  8.6784523143e-01   1.0000000000e+00   9.9846219999e-01   9.9900482279e-01    9.9985739882e-01
4340  8.6583078127e-01   1.0000000000e+00   9.9844662475e-01   9.9899678760e-01    9.9985593078e-01
4345  8.6462470526e-01   1.0000000000e+00   9.9843474270e-01   9.9898863316e-01    9.9985420293e-01
4350  8.6296261510e-01   1.0000000000e+00   9.9842203486e-01   9.9897793053e-01    9.9985255879e-01
4355  8.6141912073e-01   1.0000000000e+00   9.9840472088e-01   9.9896783589e-01    9.9985060495e-01
4360  8.5966607789e-01   1.0000000000e+00   9.9839020108e-01   9.9895898917e-01    9.9984927307e-01
4365  8.5819331841e-01   1.0000000000e+00   9.9837693904e-01   9.9894860915e-01    9.9984736771e-01
4370  8.5649326969e-01   1.0000000000e+00   9.9836350532e-01   9.9894040019e-01    9.9984548042e-01
4375  8.5480362126e-01   1.0000000000e+00   9.9834928644e-01   9.9892910470e-01    9.9984327325e-01
4380  8.5352407107e-01   1.0000000000e+00   9.9833215057e-01   9.9891806472e-01    9.9984174285e-01
4385  8.5204193086e-01   1.0000000000e+00   9.9831860302e-01   9.9890967782e-01    9.9983999586e-01
4390  8.5061819716e-01   1.0000000000e+00   9.9830501824e-01   9.9890088394e-01    9.9983837673e-01
4395  8.4893269934e-01   1.0000000000e+00   9.9829146017e-01   9.9888942835e-01    9.9983700382e-01
4400  8.4754151048e-01   1.0000000000e+00   9.9827548257e-01   9.9888097244e-01    9.9983483568e-01
4405  8.4602273992e-01   1.0000000000e+00   9.9826448330e-01   9.9887036505e-01    9.9983318739e-01
4410  8.4472658108e-01   1.0000000000e+00   9.9825085056e-01   9.9886258200e-01    9.9983113561e-01
4415  8.4293905278e-01   1.0000000000e+00   9.9823543976e-01   9.9885101420e-01    9.9982967330e-01
4420  8.4140895914e-01   1.0000000000e+00   9.9822190241e-01   9.9883892289e-01    9.9982781562e-01
4425  8.3980528397e-01   1.0000000000e+00   9.9820648924e-01   9.9882901628e-01    9.9982603478e-01
4430  8.3820075341e-01   1.0000000000e+00   9.9819026904e-01   9.9881960233e-01    9.9982424475e-01
4435  8.3734974116e-01   1.0000000000e+00   9.9817665076e-01   9.9880912225e-01    9.9982227886e-01
4440  8.3501444900e-01   1.0000000000e+00   9.9816014632e-01   9.9880160084e-01    9.9982041794e-01
4445  8.3342823364e-01   1.0000000000e+00   9.9814479560e-01   9.9878952953e-01    9.9981846106e-01
4450  8.3197001195e-01   1.0000000000e+00   9.9812621459e-01   9.9878035733e-01    9.9981709770e-01
4455  8.3049097140e-01   1.0000000000e+00   9.9810875111e-01   9.9877097324e-01    9.9981488984e-01
4460  8.2875739462e-01   1.0000000000e+00   9.9809788595e-01   9.9875893793e-01    9.9981322502e-01
4465  8.2732136480e-01   1.0000000000e+00   9.9808026256e-01   9.9874949032e-01    9.9981138258e-01
4470  8.2593347190e-01   1.0000000000e+00   9.9806448527e-01   9.9873976512e-01    9.9980931811e-01
4475  8.2439052199e-01   1.0000000000e+00   9.9804653600e-01   9.9872904306e-01    9.9980783709e-01
4480  8.2245444763e-01   1.0000000000e+00   9.9803021948e-01   9.9872083749e-01    9.9980588610e-01
4485  8.2091709646e-01   1.0000000000e+00   9.9801741268e-01   9.9870749703e-01    9.9980335743e-01
4490  8.1931491304e-01   1.0000000000e+00   9.9800150105e-01   9.9869562554e-01    9.9980133965e-01
4495  8.1767716411e-01   1.0000000000e+00   9.9798255940e-01   9.9868619931e-01    9.9980000880e-01
4500  8.1644681996e-01   1.0000000000e+00   9.9796373237e-01   9.9867777585e-01    9.9979780278e-01
4505  8.1483064185e-01   1.0000000000e+00   9.9794617102e-01   9.9866116910e-01    9.9979619619e-01
4510  8.1357398758e-01   1.0000000000e+00   9.9792472508e-01   9.9865119342e-01    9.9979377698e-01
4515  8.1168298250e-01   1.0000000000e+00   9.9791112747e-01   9.9864089887e-01    9.9979165302e-01
4520  8.1028801175e-01   1.0000000000e+00   9.9789505698e-01   9.9862975030e-01    9.9978959657e-01
4525  8.0875254529e-01   1.0000000000e+00   9.9788063934e-01   9.9861569810e-01    9.9978768233e-01
4530  8.0731012925e-01   1.0000000000e+00   9.9786174668e-01   9.9860641959e-01    9.9978619027e-01
4535  8.0591192780e-01   1.0000000000e+00   9.9784225769e-01   9.9859479297e-01    9.9978415943e-01
4540  8.0413151863e-01   1.0000000000e+00   9.9782254509e-01   9.9858443810e-01    9.9978231815e-01
4545  8.0283362447e-01   1.0000000000e+00   9.9780475863e-01   9.9857368078e-01    9.9978011182e-01
4550  8.0116588575e-01   1.0000000000e+00   9.9779033920e-01   9.9856117717e-01    9.9977796399e-01
4555  7.9987407245e-01   1.0000000000e+00   9.9777021400e-01   9.9855220739e-01    9.9977587119e-01
4560  7.9802850917e-01   1.0000000000e+00   9.9775223539e-01   9.9853975239e-01    9.9977423089e-01
4565  7.9605874307e-01   1.0000000000e+00   9.9773993876e-01   9.9853079383e-01    9.9977209865e-01
4570  7.9502310768e-01   1.0000000000e+00   9.9771932099e-01   9.9851772550e-01    9.9976990417e-01
4575  7.9337206644e-01   1.0000000000e+00   9.9770272114e-01   9.9850257243e-01    9.9976791554e-01
4580  7.9140995324e-01   1.0000000000e+00   9.9768314113e-01   9.9849222154e-01    9.9976627549e-01
4585  7.9007015406e-01   1.0000000000e+00   9.9766830307e-01   9.9848077712e-01    9.9976387723e-01
4590  7.8801724720e-01   1.0000000000e+00   9.9764950990e-01   9.9846766778e-01    9.9976113362e-01
4595  7.8662050483e-01   1.0000000000e+00   9.9763016690e-01   9.9845570086e-01    9.9975945075e-01
4600  7.8465225002e-01   1.0000000000e+00   9.9761434739e-01   9.9844304616e-01    9.9975731284e-01
4605  7.8334954805e-01   1.0000000000e+00   9.9759809629e-01   9.9843163983e-01    9.9975531101e-01
4610  7.8113706206e-01   1.0000000000e+00   9.9757543696e-01   9.9842152240e-01    9.9975309669e-01
4615  7.7965408914e-01   1.0000000000e+00   9.9756102536e-01   9.9840735710e-01    9.9975117892e-01
4620  7.7797504171e-01   1.0000000000e+00   9.9754391919e-01   9.9839293332e-01    9.9974898702e-01
4625  7.7612153248e-01   1.0000000000e+00   9.9752131084e-01   9.9838396852e-01    9.9974683286e-01
4630  7.7508464068e-01   1.0000000000e+00   9.9750322441e-01   9.9837020281e-01    9.9974471286e-01
4635  7.7305239342e-01   1.0000000000e+00   9.9748564114e-01   9.9835658167e-01    9.9974251864e-01
4640  7.7184327013e-01   1.0000000000e+00   9.9746799553e-01   9.9834703236e-01    9.9974037540e-01
4645  7.7042214184e-01   1.0000000000e+00   9.9744888917e-01   9.9833530325e-01    9.9973846477e-01
4650  7.6874930689e-01   1.0000000000e+00   9.9742981866e-01   9.9832242629e-01    9.9973571150e-01
4655  7.6731716151e-01   1.0000000000e+00   9.9741061856e-01   9.9830817627e-01    9.9973376657e-01
4660  7.6580280666e-01   1.0000000000e+00   9.9739171978e-01   9.9829755300e-01    9.9973123477e-01
4665  7.6437399254e-01   1.0000000000e+00   9.9737166718e-01   9.9828145866e-01    9.9972922079e-01
4670  7.6288784811e-01   1.0000000000e+00   9.9734976610e-01   9.9827078295e-01    9.9972673198e-01
4675  7.6113750830e-01   1.0000000000e+00   9.9733258093e-01   9.9825641453e-01    9.9972432398e-01
4680  7.5933503315e-01   1.0000000000e+00   9.9731449786e-01   9.9824406150e-01    9.9972195031e-01
4685  7.5810368085e-01   1.0000000000e+00   9.9729681853e-01   9.9822754590e-01    9.9971982290e-01
4690  7.5682611767e-01   1.0000000000e+00   9.9727421808e-01   9.9821515918e-01    9.9971778018e-01
4695  7.5532364395e-01   1.0000000000e+00   9.9725658114e-01   9.9820378980e-01    9.9971548830e-01
4700  7.5376176100e-01   1.0000000000e+00   9.9723983141e-01   9.9818767860e-01    9.9971317443e-01
4705  7.5264010048e-01   1.0000000000e+00   9.9722010491e-01   9.9817204494e-01    9.9971105649e-01
4710  7.5106474928e-01   1.0000000000e+00   9.9719415110e-01   9.9815514926e-01    9.9970843767e-01
4715  7.4920846705e-01   1.0000000000e+00   9.9717995437e-01   9.9814481843e-01    9.9970638213e-01
4720  7.4776833644e-01   1.0000000000e+00   9.9715808765e-01   9.9812847380e-01    9.9970460192e-01
4725  7.4600409595e-01   1.0000000000e+00   9.9713195934e-01   9.9811542526e-01    9.9970121280e-01
4730  7.4427046895e-01   1.0000000000e+00   9.9711057308e-01   9.9809887434e-01    9.9969888036e-01
4735  7.4278845934e-01   1.0000000000e+00   9.9709039413e-01   9.9808774024e-01    9.9969618300e-01
4740  7.4167387544e-01   1.0000000000e+00   9.9707164885e-01   9.9807545006e-01    9.9969395470e-01
4745  7.3977423310e-01   1.0000000000e+00   9.9704718392e-01   9.9806282855e-01    9.9969134870e-01
4750  7.3792087061e-01   1.0000000000e+00   9.9702726499e-01   9.9804629374e-01    9.9968836456e-01
4755  7.3608623937e-01   1.0000000000e+00   9.9700611759e-01   9.9803105983e-01    9.9968645832e-01
4760  7.3461188923e-01   1.0000000000e+00   9.9698031631e-01   9.9801455548e-01    9.9968355890e-01
4765  7.3326202243e-01   1.0000000000e+00   9.9696179910e-01   9.9800374090e-01    9.9968038038e-01
4770  7.3192728461e-01   1.0000000000e+00   9.9693968800e-01   9.9798745471e-01    9.9967824117e-01
4775  7.3047441081e-01   1.0000000000e+00   9.9691637409e-01   9.9797166655e-01    9.9967591282e-01
4780  7.2909374991e-01   1.0000000000e+00   9.9689563977e-01   9.9795766259e-01    9.9967350928e-01
4785  7.2753276158e-01   1.0000000000e+00   9.9687228540e-01   9.9794242554e-01    9.9967056709e-01
4790  7.2584670380e-01   1.0000000000e+00   9.9684988154e-01   9.9792944893e-01    9.9966801900e-01
4795  7.2425918242e-01   1.0000000000e+00   9.9683067748e-01   9.9791256649e-01    9.9966531465e-01
4800  7.2262052115e-01   1.0000000000e+00   9.9680200387e-01   9.9789661821e-01    9.9966292448e-01
4805  7.2100241711e-01   1.0000000000e+00   9.9677616284e-01   9.9788445777e-01    9.9966047986e-01
4810  7.1943899316e-01   1.0000000000e+00   9.9675399452e-01   9.9786384620e-01    9.9965812758e-01
4815  7.1802203797e-01   1.0000000000e+00   9.9673192405e-01   9.9785102418e-01    9.9965522412e-01
4820  7.1658954902e-01   1.0000000000e+00   9.9670992161e-01   9.9783468766e-01    9.9965203992e-01
4825  7.1505553347e-01   1.0000000000e+00   9.9668629820e-01   9.9782366075e-01    9.9964984986e-01
4830  7.1334632552e-01   1.0000000000e+00   9.9666579888e-01   9.9780646776e-01    9.9964694808e-01
4835  7.1161301995e-01   1.0000000000e+00   9.9663866500e-01   9.9778839960e-01    9.9964417897e-01
4840  7.0996172145e-01   1.0000000000e+00   9.9662064330e-01   9.9777478841e-01    9.9964136672e-01
4845  7.0815957954e-01   1.0000000000e+00   9.9659328332e-01   9.9775924537e-01    9.9963848603e-01
4850  7.0657195646e-01   1.0000000000e+00   9.9656799820e-01   9.9773768138e-01    9.9963623699e-01
4855  7.0492432947e-01   1.0000000000e+00   9.9654818543e-01   9.9772389393e-01    9.9963333424e-01
4860  7.0361248511e-01   1.0000000000e+00   9.9653073750e-01   9.9770877957e-01    9.9962992913e-01
4865  7.0193102248e-01   1.0000000000e+00   9.9650239952e-01   9.9769604873e-01    9.9962774308e-01
4870  7.0015540265e-01   1.0000000000e+00   9.9647656232e-01   9.9768063492e-01    9.9962474393e-01
4875  6.9860302438e-01   1.0000000000e+00   9.9645415050e-01   9.9766009828e-01    9.9962171965e-01
4880  6.9749400884e-01   1.0000000000e+00   9.9642893990e-01   9.9764621360e-01    9.9961896877e-01
4885  6.9559962744e-01   1.0000000000e+00   9.9640462939e-01   9.9762776606e-01    9.9961561630e-01
4890  6.9366986862e-01   1.0000000000e+00   9.9637810774e-01   9.9761092967e-01    9.9961239261e-01
4895  6.9176183814e-01   1.0000000000e+00   9.9635634926e-01   9.9759577981e-01    9.9960966251e-01
4900  6.9040255587e-01   1.0000000000e+00   9.9633237785e-01   9.9757958246e-01    9.9960634496e-01
4905  6.8871441392e-01   1.0000000000e+00   9.9629996535e-01   9.9756334233e-01    9.9960449709e-01
4910  6.8718590337e-01   1.0000000000e+00   9.9627564509e-01   9.9754606195e-01    9.9960165622e-01
4915  6.8525661124e-01   1.0000000000e+00   9.9625508112e-01   9.9752579768e-01    9.9959873478e-01
4920  6.8376880864e-01   1.0000000000e+00   9.9623284319e-01   9.9751325042e-01    9.9959593343e-01
4925  6.8220879854e-01   1.0000000000e+00   9.9619612505e-01   9.9749348330e-01    9.9959343855e-01
4930  6.8078315481e-01   1.0000000000e+00   9.9617420792e-01   9.9747635406e-01    9.9958990001e-01
4935  6.7947810519e-01   1.0000000000e+00   9.9614505901e-01   9.9746152754e-01    9.9958669483e-01
4940  6.7793162934e-01   1.0000000000e+00   9.9612032749e-01   9.9744608885e-01    9.9958424394e-01
4945  6.7646677061e-01   1.0000000000e+00   9.9609959037e-01   9.9743016440e-01    9.9958042108e-01
4950  6.7493106539e-01   1.0000000000e+00   9.9606848077e-01   9.9740463084e-01    9.9957759784e-01
4955  6.7323667265e-01   1.0000000000e+00   9.9604065327e-01   9.9739136424e-01    9.9957437746e-01
4960  6.7152265634e-01   1.0000000000e+00   9.9601597306e-01   9.9737115520e-01    9.9957243205e-01
4965  6.7005179329e-01   1.0000000000e+00   9.9599410493e-01   9.9735194190e-01    9.9956839620e-01
4970  6.6865589920e-01   1.0000000000e+00   9.9595971604e-01   9.9733485645e-01    9.9956613975e-01
4975  6.6721312793e-01   1.0000000000e+00   9.9593077464e-01   9.9731301036e-01    9.9956253473e-01
4980  6.6590818829e-01   1.0000000000e+00   9.9590404049e-01   9.9729401290e-01    9.9955978710e-01
4985  6.6444323586e-01   1.0000000000e+00   9.9588035553e-01   9.9727608294e-01    9.9955569225e-01
4990  6.6282349228e-01   1.0000000000e+00   9.9584756375e-01   9.9725721583e-01    9.9955297512e-01
4995  6.6148892980e-01   1.0000000000e+00   9.9582931997e-01   9.9724066585e-01    9.9954995867e-01
5000  6.6042267842e-01   1.0000000000e+00   9.9579805766e-01   9.9722075158e-01    9.9954588118e-01
5005  6.5831096639e-01   1.0000000000e+00   9.9576004560e-01   9.9720472875e-01    9.9954357480e-01
5010  6.5688261164e-01   1.0000000000e+00   9.9573790937e-01   9.9718743442e-01    9.9953973428e-01
5015  6.5545876192e-01   1.0000000000e+00   9.9571509962e-01   9.9716751373e-01    9.9953675998e-01
5020  6.5399159153e-01   1.0000000000e+00   9.9568120761e-01   9.9715165186e-01    9.9953289331e-01
5025  6.5224927913e-01   1.0000000000e+00   9.9564964065e-01   9.9712733486e-01    9.9953050580e-01
5030  6.5096150543e-01   1.0000000000e+00   9.9561913633e-01   9.9711043441e-01    9.9952566730e-01
5035  6.4952903344e-01   1.0000000000e+00   9.9559393101e-01   9.9709133835e-01    9.9952194651e-01
5040  6.4812758172e-01   1.0000000000e+00   9.9556293104e-01   9.9706934452e-01    9.9951897789e-01
5045  6.4646209477e-01   1.0000000000e+00   9.9552985788e-01   9.9704494494e-01    9.9951518185e-01
5050  6.4524837139e-01   1.0000000000e+00   9.9549606468e-01   9.9702817947e-01    9.9951123823e-01
5055  6.4405917779e-01   1.0000000000e+00   9.9546203824e-01   9.9701257070e-01    9.9950869741e-01
5060  6.4282661160e-01   1.0000000000e+00   9.9543685072e-01   9.9698929996e-01    9.9950438883e-01
5065  6.4154866800e-01   1.0000000000e+00   9.9540479114e-01   9.9696902173e-01    9.9950067104e-01
5070  6.4056395242e-01   1.0000000000e+00   9.9537342644e-01   9.9694840607e-01    9.9949736982e-01
5075  6.3919407447e-01   1.0000000000e+00   9.9534261461e-01   9.9692687814e-01    9.9949302101e-01
5080  6.3776268672e-01   1.0000000000e+00   9.9531626388e-01   9.9691088977e-01    9.9948940288e-01
5085  6.3611720928e-01   1.0000000000e+00   9.9528675920e-01   9.9688477566e-01    9.9948696352e-01
5090  6.3486715331e-01   1.0000000000e+00   9.9525153443e-01   9.9686362685e-01    9.9948337580e-01
5095  6.3338027188e-01   1.0000000000e+00   9.9522329513e-01   9.9684945013e-01    9.9947983821e-01
5100  6.3220444264e-01   1.0000000000e+00   9.9518623197e-01   9.9682772340e-01    9.9947625307e-01
5105  6.3064626382e-01   1.0000000000e+00   9.9515285593e-01   9.9680775898e-01    9.9947218320e-01
5110  6.2955298750e-01   1.0000000000e+00   9.9512203092e-01   9.9678747403e-01    9.9946879049e-01
5115  6.2807399622e-01   1.0000000000e+00   9.9509454372e-01   9.9676630059e-01    9.9946455174e-01
5120  6.2677400259e-01   1.0000000000e+00   9.9506040518e-01   9.9674447862e-01    9.9946187268e-01
5125  6.2528713085e-01   1.0000000000e+00   9.9502379803e-01   9.9672246796e-01    9.9945807415e-01
5130  6.2413090486e-01   1.0000000000e+00   9.9499108738e-01   9.9670664167e-01    9.9945334806e-01
5135  6.2270971796e-01   1.0000000000e+00   9.9496075990e-01   9.9668428243e-01    9.9944956016e-01
5140  6.2071466300e-01   1.0000000000e+00   9.9492288035e-01   9.9666341519e-01    9.9944570041e-01
5145  6.1946179168e-01   1.0000000000e+00   9.9488422338e-01   9.9663982526e-01    9.9944088080e-01
5150  6.1779730589e-01   1.0000000000e+00   9.9485436496e-01   9.9660912460e-01    9.9943758684e-01
5155  6.1648748399e-01   1.0000000000e+00   9.9481757004e-01   9.9659232241e-01    9.9943393654e-01
5160  6.1494184073e-01   1.0000000000e+00   9.9478191371e-01   9.9657376352e-01    9.9942938450e-01
5165  6.1330268450e-01   1.0000000000e+00   9.9475362033e-01   9.9654756253e-01    9.9942569204e-01
5170  6.1230701799e-01   1.0000000000e+00   9.9470892774e-01   9.9652072985e-01    9.9942245119e-01
5175  6.1094730901e-01   1.0000000000e+00   9.9467915646e-01   9.9649839111e-01    9.9941813088e-01
5180  6.0983973477e-01   1.0000000000e+00   9.9465088491e-01   9.9647962624e-01    9.9941445083e-01
5185  6.0818887872e-01   1.0000000000e+00   9.9461317412e-01   9.9645869435e-01    9.9940986451e-01
5190  6.0664056868e-01   1.0000000000e+00   9.9457562180e-01   9.9643594537e-01    9.9940535737e-01
5195  6.0529280543e-01   1.0000000000e+00   9.9453801339e-01   9.9640977087e-01    9.9940179681e-01
5200  6.0350464124e-01   1.0000000000e+00   9.9450522473e-01   9.9638454799e-01    9.9939802740e-01
5205  6.0193464872e-01   1.0000000000e+00   9.9447083350e-01   9.9636952511e-01    9.9939443535e-01
5210  6.0080726362e-01   1.0000000000e+00   9.9444499012e-01   9.9634379489e-01    9.9938957748e-01
5215  5.9944441246e-01   1.0000000000e+00   9.9440447245e-01   9.9631997231e-01    9.9938530243e-01
5220  5.9788268007e-01   1.0000000000e+00   9.9436549100e-01   9.9629574918e-01    9.9938038373e-01
5225  5.9644918906e-01   1.0000000000e+00   9.9433250687e-01   9.9627276292e-01    9.9937653012e-01
5230  5.9508036137e-01   1.0000000000e+00   9.9429548342e-01   9.9624604426e-01    9.9937230334e-01
5235  5.9376180920e-01   1.0000000000e+00   9.9426366338e-01   9.9622223150e-01    9.9936765788e-01
5240  5.9216597948e-01   1.0000000000e+00   9.9422059904e-01   9.9620216548e-01    9.9936385865e-01
5245  5.9084014933e-01   1.0000000000e+00   9.9418480249e-01   9.9617679079e-01    9.9935933810e-01
5250  5.8952857322e-01   1.0000000000e+00   9.9415581669e-01   9.9615332720e-01    9.9935484647e-01
5255  5.8816575640e-01   1.0000000000e+00   9.9410972589e-01   9.9612861935e-01    9.9935053571e-01
5260  5.8661874918e-01   1.0000000000e+00   9.9406860542e-01   9.9610258773e-01    9.9934688508e-01
5265  5.8540156563e-01   1.0000000000e+00   9.9403304181e-01   9.9607906268e-01    9.9934104269e-01
